"","CONTROL","TESTERID","SEQRH","HSITEAD","HSITETYP","HUNITNO","HCITY","HSTATE","HZIP","HADHOME","HINSPCT","HBEDRMS","HHMTYPE","HHMNEW","HINTCON","HEXTCON","HNOIS","HSAFE","HSCHL","HINVS","HPUBS","HRACE","HRACETX","RACEID","COMP","RELEASE","HPRICE","DELREC","HINT1","HINT2","HINT3","HINT4","HEXT1","HEXT2","HEXT3","HEXT4"
"2580","AT-SB-3910-1","AT081",6,"570 Wembley CIR",NA,"","Atlanta","GA","30338",0,0,4,1,NA,NA,NA,3,3,3,4,3,0,"",21,1,"",489000,-1,-1,-1,-1,NA,-1,-1,-1,NA
"2581","AT-SB-3910-1","AT081",7,"6Valley Hall Drive",NA,"","Atlanta","GA","30350",1,0,4,1,NA,NA,NA,3,3,3,4,3,0,"",21,1,"",489000,-1,-1,-1,-1,NA,-1,-1,-1,NA
"2582","AT-SB-3911-1","AT070",1,"2640 HARVEST DR SE",NA,"","CONYERS","GA","30013",0,0,5,1,NA,NA,NA,-1,-1,-1,-1,-1,-1,"",22,-1,"",248000,-1,-1,-1,-1,NA,-1,-1,-1,NA
"2583","AT-SB-3911-1","AT070",2,"750 LYNN MILAM",NA,"","CONYERS","GA","30094",0,0,7,1,NA,NA,NA,-1,-1,-1,-1,-1,-1,"",22,-1,"",249900,-1,-1,-1,-1,NA,-1,-1,-1,NA
"2584","AT-SB-3911-1","AT070",3,"2739 PITLOCHRY ST",NA,"","CONYERS","GA","30094",0,0,6,1,NA,NA,NA,-1,-1,-1,-1,-1,-1,"",22,-1,"",299900,-1,-1,-1,-1,NA,-1,-1,-1,NA
"2585","AT-SB-3911-1","AT070",4,"2739 PITLOCHRY ST  1701 CANTERBURY PTE SE",NA,"","CONYERS","GA","30013",0,0,5,1,NA,NA,NA,-1,-1,-1,-1,-1,-1,"",22,-1,"",299900,-1,-1,-1,-1,NA,-1,-1,-1,NA
"2586","AT-SB-3911-1","AT070",5,"5770 AMBROSE DR",NA,"","CONYERS","GA","30094",0,1,5,1,NA,NA,NA,3,3,3,3,3,0,"",22,1,"",219000,-1,0,0,0,NA,0,0,0,NA
"2587","AT-SB-3911-1","AT081",1,"1860 Honey Creek Rd",NA,"","Conyers","-1","30094",0,1,5,1,NA,NA,NA,3,1,1,4,1,0,"",11,1,"",259900,-1,0,0,0,NA,0,0,0,NA
"2588","AT-SB-3911-1","AT081",2,"5770 Ambrose Dr",NA,"","Conyers","GA","30094",-1,1,NA,1,NA,NA,NA,1,1,1,4,1,0,"",11,1,"",219000,-1,0,0,0,NA,0,0,0,NA
"2589","AT-SB-3911-1","AT081",3,"1911 Keystone Way",NA,"","Conyers","GA","30013",0,1,5,1,NA,NA,NA,3,1,1,4,3,0,"",11,1,"",205000,-1,0,0,0,NA,0,0,0,NA
"2590","AT-SB-3913-1","AT070",1,"2777 GREAT FALLS XING",NA,"","BUFORD","GA","30519",0,1,6,1,NA,NA,NA,3,3,3,4,3,0,"",22,1,"",459000,-1,0,0,0,NA,0,0,0,NA
"2591","AT-SB-3913-1","AT070",2,"2715 FLORENCE ANN TERRACE",NA,"","BUFORD","GA","30519",0,1,7,1,NA,NA,NA,3,3,3,4,3,0,"",22,1,"",499000,-1,0,0,0,NA,0,0,0,NA
"2592","AT-SB-3913-1","AT070",3,"3507 RAVENS NEST TRAIL",NA,"","BUFORD","GA","30519",0,0,5,1,NA,NA,NA,3,3,3,4,3,0,"",22,1,"",516000,-1,-1,-1,-1,NA,-1,-1,-1,NA
"2593","AT-SB-3913-1","AT070",4,"3507 RAVENS NEST TRAIL",NA,"","BUFORD","GA","30519",0,0,5,1,NA,NA,NA,-1,-1,-1,-1,-1,-1,"",22,-1,"",516000,1,-1,-1,-1,NA,-1,-1,-1,NA
"2594","AT-SB-3913-1","AT070",5,"3301 ANNA RUBY LANE",NA,"","BUFORD","GA","30519",0,0,5,1,NA,NA,NA,3,3,3,4,3,0,"",22,1,"",519000,-1,-1,-1,-1,NA,-1,-1,-1,NA
"2595","AT-SB-3913-1","AT081",1,"4152 Clark Hill CT",NA,"","Buford","GA","30519",0,1,5,1,NA,NA,NA,3,3,1,4,1,0,"",11,1,"",260000,-1,0,0,0,NA,0,0,1,NA
"2596","AT-SB-3913-1","AT081",2,"4101 Holcomb Creek DR",NA,"","Buford","GA","30519",0,1,5,1,NA,NA,NA,1,3,1,4,1,0,"",11,1,"",430000,-1,0,0,0,NA,0,0,0,NA
"2597","AT-SB-3913-1","AT081",3,"5834 Waterfall WAY",NA,"","Buford","GA","30518",0,1,5,1,NA,NA,NA,3,3,1,4,1,0,"",11,1,"",355000,-1,0,0,0,NA,0,0,0,NA
"2598","AT-SB-3913-1","AT081",4,"1860 Honey Creek Rd",NA,"","Conyers","-1","30094",0,1,NA,1,NA,NA,NA,3,3,1,4,1,0,"",11,1,"",259900,-1,0,0,0,NA,0,0,0,NA
"2599","AT-SB-3918-1","AT067",1,"1577 River Main Ct",NA,"","Lawrenceville","GA","",1,0,2,1,NA,NA,NA,3,3,3,4,1,0,"",21,1,"",84900,-1,-1,-1,-1,NA,-1,-1,-1,NA
"2600","AT-SB-4004-1","AT070",1,"3155 CANEY CREEK LN",NA,"","CUMMING","GA","30041",0,1,6,1,NA,NA,NA,3,3,3,4,3,0,"",12,1,"",4e+05,-1,0,0,0,NA,0,0,0,NA
"2601","AT-SB-4004-1","AT070",2,"4970 ROSEWOOD LAKE DR",NA,"","CUMMING","GA","30040",0,1,6,1,NA,NA,NA,3,3,3,4,3,0,"",12,1,"",4e+05,-1,0,0,0,NA,0,0,0,NA
"2602","AT-SB-4004-1","AT070",3,"4210 Wykeshire Ct.",NA,"","Cumming","GA","30041",1,0,5,1,NA,NA,NA,3,3,3,4,3,0,"",12,1,"",369900,-1,-1,-1,-1,NA,-1,-1,-1,NA
"2603","AT-SB-4004-1","AT081",1,"7785 Leeward Cove Court",NA,"","Cumming","GA","30041",0,1,6,1,NA,NA,NA,3,3,1,1,3,0,"",21,1,"",344900,-1,0,0,0,NA,0,0,0,NA
"2604","AT-SB-4004-1","AT081",2,"4615 Allistair Drive",NA,"","Cumming","GA","30040",0,1,5,1,NA,NA,NA,3,3,1,4,3,0,"",21,1,"",374900,-1,0,0,0,NA,0,0,0,NA
"2605","AT-SB-4004-1","AT081",3,"4610 Notting Hill Drive",NA,"","Cumming","GA","30040",0,1,4,1,NA,NA,NA,3,3,1,4,3,0,"",21,1,"",356970,-1,0,0,0,NA,0,0,0,NA
"2606","AT-SB-4004-1","AT081",4,"5030 Moss Creek Drive",NA,"","Cumming","GA","30040",0,1,5,1,NA,NA,NA,3,3,1,4,3,0,"",21,1,"",384900,-1,0,0,1,NA,0,0,0,NA
"2607","AT-SB-4004-1","AT081",5,"4730 Notting Hill Drive",NA,"Model","Cumming","GA","30040",0,1,5,1,NA,NA,NA,3,3,1,4,3,0,"",21,1,"",310000,-1,0,0,0,NA,0,0,0,NA
"2608","AT-SB-4004-1","AT081",6,"4210 Wykeshire Ct.",NA,"","Cumming","GA","30041",1,0,5,1,NA,NA,NA,3,3,3,4,3,0,"",21,1,"",369900,-1,-1,-1,-1,NA,-1,-1,-1,NA
"2609","AT-SB-4005-1","AT070",1,"950 HIGHTOWER",NA,"","ATLANTA","GA","30350",0,1,4,1,NA,NA,NA,3,3,3,4,3,0,"",22,1,"",1100000,-1,0,0,0,NA,0,0,0,NA
"2610","AT-SB-4005-1","AT070",2,"5615 CROSS GATE DR",NA,"","ATLANTA","GA","30327",0,1,5,1,NA,NA,NA,3,3,3,4,3,0,"",22,1,"",1075000,-1,0,0,0,NA,0,0,0,NA
"2611","AT-SB-4005-1","AT070",3,"2360 SADDLESPRINGS DR.",NA,"","ALPHARETTA","GA","30009",1,0,6,1,NA,NA,NA,3,3,3,4,3,0,"",22,1,"",1e+06,-1,-1,-1,-1,NA,-1,-1,-1,NA
"2612","AT-SB-4005-1","AT081",1,"174 Golf Link View",NA,"","Alpharetta","GA","30004",0,1,6,1,NA,NA,NA,1,1,1,4,3,0,"",11,1,"",949000,-1,0,0,0,NA,0,0,0,NA
"2613","AT-SB-4005-1","AT081",2,"780 Golf Vista CT",NA,"","Alpharetta","GA","30004",0,1,5,1,NA,NA,NA,3,3,1,4,3,0,"",11,1,"",898900,-1,0,0,0,NA,0,0,0,NA
"2614","AT-SB-4005-1","AT081",3,"1490 MUIRIFIELD CV",NA,"","Alpharetta","GA","30004",0,1,4,1,NA,NA,NA,3,3,1,4,3,0,"",11,1,"",919000,-1,1,1,1,NA,0,0,0,NA
"2615","AT-SB-4005-1","AT081",4,"2360 Saddlesprings DR",NA,"","Alpharetta","GA","30004",1,1,6,1,NA,NA,NA,3,3,1,4,3,0,"",11,1,"",950000,-1,1,1,0,NA,0,0,0,NA
"2616","AT-SB-4007-1","AT070",1,"1193 GRASSY OAK LANE",NA,"","LAWRENCEVILLE","GA","30024",1,1,3,3,NA,NA,NA,3,3,3,4,3,0,"",22,1,"",189900,-1,0,0,0,NA,0,0,0,NA
"2617","AT-SB-4007-1","AT070",2,"1195 GRASSY OAK LANE",NA,"","LAWRENCEVILLE","GA","30045",0,1,3,3,NA,NA,NA,3,3,3,4,3,0,"",22,1,"",179000,-1,0,0,0,NA,0,0,0,NA
"2618","AT-SB-4007-1","AT070",3,"1197 GRASSY OAK LANE",NA,"","LAWRENCEVILLE","GA","30045",0,1,3,3,NA,NA,NA,3,3,3,4,3,0,"",22,1,"",1785000,-1,0,0,0,NA,0,0,0,NA
"2619","AT-SB-4007-1","AT070",4,"1199 GRASSY OAK LANE",NA,"","LAWRENCEVILLE","GA","30024",0,1,3,3,NA,NA,NA,3,3,3,4,3,0,"",22,1,"",180000,-1,0,0,0,NA,0,0,0,NA
"2620","AT-SB-4007-1","AT081",1,"1175 Grassy Oat Lane",NA,"","Lawrenceville","GA","30045",0,1,3,3,NA,NA,NA,3,3,3,4,3,0,"",11,1,"",189900,-1,0,0,0,NA,0,0,0,NA
"2621","AT-SB-4007-1","AT081",2,"1193 Grassy Oat Lane",NA,"","Lawrenceville","GA","30045",1,0,3,3,NA,NA,NA,3,3,3,4,3,0,"",11,1,"",165000,-1,0,0,0,NA,0,0,0,NA
"2622","AT-SB-4007-1","AT081",3,"1203 Grassy Oat LN",NA,"","Lawrenceville","GA","30045",0,0,3,3,NA,NA,NA,3,3,3,4,3,0,"",11,1,"",179900,-1,0,0,0,NA,0,0,0,NA
"2623","AT-SB-4007-1","AT081",4,"1195 Grassy Oat LN",NA,"","Lawrenceville","GA","30045",0,0,3,3,NA,NA,NA,3,3,3,4,3,0,"",11,1,"",169900,-1,0,0,0,NA,0,0,0,NA
"2624","AT-SB-4008-1","AT070",1,"1800 CLAIRMONT LAKE RD",NA,"","DECATUR","GA","30033",0,1,2,3,NA,NA,NA,3,3,3,4,3,0,"",12,1,"",150000,-1,0,0,0,NA,0,0,0,NA
"2625","AT-SB-4008-1","AT070",2,"2630 TALLEY STREET",NA,"","DECATUR","GA","30030",0,1,2,3,NA,NA,NA,3,3,3,4,3,0,"",12,1,"",149900,-1,0,0,0,NA,0,0,0,NA
"2626","AT-SB-4008-1","AT070",3,"462 Sherman Way",NA,"","Decatur","GA","30033",1,0,2,3,NA,NA,NA,3,3,3,4,3,0,"",12,1,"",127500,-1,-1,-1,-1,NA,-1,-1,-1,NA
"2627","AT-SB-4008-1","AT081",1,"1046 Mosscroft LN",NA,"","Lawrenceville","GA","30045",0,0,2,3,NA,NA,NA,3,3,3,4,3,0,"",21,1,"",60000,-1,0,0,0,NA,0,0,0,NA
"2628","AT-SB-4008-1","AT081",2,"2636 Waverly Hills DR",NA,"","Lawrenceville","GA","30044",0,1,2,3,NA,NA,NA,3,3,3,4,3,0,"",21,1,"",59900,-1,0,0,0,NA,0,0,0,NA
"2629","AT-SB-4008-1","AT081",3,"3358 Sardis Bend Court",NA,"","Buford","GA","30519",0,1,3,3,NA,NA,NA,1,1,3,4,3,0,"",21,1,"",127800,-1,0,0,0,NA,0,0,0,NA
"2630","AT-SB-4008-1","AT081",4,"3320 Sardis Bend Dr",NA,"","Buford","GA","30519",0,1,3,3,NA,NA,NA,1,1,3,4,3,0,"",21,1,"",143000,-1,0,0,0,NA,0,1,0,NA
"2631","AT-SH-0203-1","AT063",1,"Apple Valley Dr",NA,"115","Woodstock","GA","30114",1,1,3,1,NA,NA,NA,1,1,3,4,3,0,"",23,1,"",134900,-1,0,0,0,NA,0,0,0,NA
"2632","AT-SH-0404-1","AT030",1,"1029 SIMONTON GLEN DR",NA,"","LAWRENCEVILLE","GA","30045",1,1,5,1,NA,NA,NA,1,1,1,1,3,0,"",13,1,"",145000,-1,0,0,0,NA,0,0,0,NA
"2633","AT-SH-0404-1","AT030",2,"815 LEWIS RIDGE CIRCLE",NA,"","LAWRENCEVILLE","GA","30045",0,1,4,1,NA,NA,NA,1,1,1,1,3,0,"",13,1,"",129900,-1,0,0,0,NA,0,0,0,NA
"2634","AT-SH-0404-1","AT030",3,"135 CEDARHURST ROAD",NA,"","LAWRENCEVILLE","GA","30045",0,1,4,1,NA,NA,NA,1,1,1,1,3,0,"",13,1,"",128000,-1,0,0,0,NA,0,0,0,NA
"2635","AT-SH-0415-1","AT074",1,"1416 Benbrooke RDG NW",NA,"","Acworth","GA","30101",0,1,4,1,NA,NA,NA,1,3,3,4,3,-1,"",11,1,"",299900,-1,0,0,0,NA,0,0,0,NA
"2636","AT-SH-0415-1","AT074",2,"255 Bentleaf DR",NA,"","Dallas","GA","30132",0,1,6,1,NA,NA,NA,1,3,3,4,1,0,"",11,1,"",274900,-1,0,0,0,NA,0,0,0,NA
"2637","AT-SH-0415-1","AT074",3,"170 Retreat XING",NA,"","Dallas","GA","30132",0,1,5,1,NA,NA,NA,1,3,3,4,1,0,"",11,1,"",259900,-1,0,0,0,NA,0,1,0,NA
"2638","AT-SH-0415-1","AT074",4,"292 Red Hawk Way",NA,"","Dallas","GA","30132",1,1,5,1,NA,NA,NA,1,3,3,4,1,0,"",11,1,"",325000,-1,0,0,0,NA,0,1,0,NA
"2639","AT-SH-0417-1","AT047",1,"860 peachtree st",NA,"2314","atlanta","GA","30308",1,1,2,3,NA,NA,NA,1,1,3,4,1,0,"",11,1,"",295000,-1,0,0,0,NA,0,0,0,NA
"2640","AT-SH-0417-1","AT047",2,"275 13th street",NA,"275","atlanta","GA","30309",0,1,2,3,NA,NA,NA,1,1,3,4,1,0,"",11,1,"",184000,-1,0,0,0,NA,0,0,0,NA
"2641","AT-SH-0417-1","AT047",3,"565 peachtree street",NA,"565","atlanta","GA","30308",0,1,2,3,NA,NA,NA,1,1,3,4,1,0,"",11,1,"",209000,-1,0,0,0,NA,0,0,0,NA
"2642","AT-SH-0417-1","AT047",4,"923 peachtree street",NA,"1022","atlanta","GA","30030",0,1,2,3,NA,NA,NA,1,1,3,4,1,0,"",11,1,"",225000,-1,0,0,1,NA,0,0,0,NA
"2643","AT-SH-0417-1","AT047",5,"44 peachtree PL NW",NA,"1924","atlanta","GA","30309",1,1,2,3,NA,NA,NA,1,1,3,4,1,0,"",11,1,"",259900,-1,0,0,0,NA,0,0,0,NA
"2644","AT-SH-0417-1","AT047",6,"77 peachtree pl",NA,"410","atlanta","GA","30309",0,1,2,3,NA,NA,NA,1,1,3,4,1,0,"",11,1,"",285000,-1,0,0,0,NA,0,0,0,NA
"2645","AT-SH-0417-1","AT047",7,"1029 piedmontave ne",NA,"401","atlanta","GA","30309",0,1,2,3,NA,NA,NA,1,1,3,4,3,0,"",11,1,"",285469,-1,0,0,0,NA,0,0,0,NA
"2646","AT-SH-0417-1","AT047",8,"885 peachtree street",NA,"3608","atlanta","GA","",0,-1,2,3,NA,NA,NA,1,1,3,4,1,0,"",11,1,"",3e+05,-1,0,0,0,NA,0,0,0,NA
"2647","AT-SH-0417-1","AT047",9,"860 peactree street",NA,"1818","atlanta","GA","30308",0,1,2,3,NA,NA,NA,1,1,3,4,1,0,"",11,1,"",299900,-1,0,0,1,NA,0,0,0,NA
"2648","AT-SH-0417-1","AT047",10,"1080 peachtree street",NA,"404","atlanta","GA","30309",0,1,2,3,NA,NA,NA,1,1,3,4,1,0,"",11,1,"",299900,-1,0,0,0,NA,0,0,0,NA
"2649","AT-SH-0417-1","AT047",11,"195 14th street",NA,"1508","atlanta","GA","30309",0,1,2,3,NA,NA,NA,1,1,3,4,1,0,"",11,1,"",299500,-1,0,0,0,NA,0,0,0,NA
"2650","AT-SH-0501-1","AT007",1,"268 8th Street",NA,"2","Atlanta","GA","30308",0,1,2,4,NA,NA,NA,3,3,3,4,3,0,"",23,1,"",140000,-1,0,0,0,NA,0,0,0,NA
"2651","AT-SH-0501-1","AT007",2,"343 8th Street",NA,"G1","Atlanta","GA","30308",0,1,2,4,NA,NA,NA,3,3,3,4,3,0,"",23,1,"",150000,-1,0,0,0,NA,0,0,0,NA
"2652","AT-SH-0501-1","AT007",3,"343 8th Street",NA,"B1","Atlanta","GA","30308",0,1,2,4,NA,NA,NA,3,3,3,4,3,0,"",23,1,"",117900,-1,0,0,0,NA,0,0,0,NA
"2653","AT-SH-0501-1","AT007",4,"375 6th Street",NA,"4","Atlanta","GA","30308",0,1,2,4,NA,NA,NA,1,1,1,4,3,0,"",23,1,"",139000,-1,0,0,0,NA,0,0,0,NA
"2654","AT-SH-0501-1","AT007",5,"1050 Piedmont Ave",NA,"","Atlanta","GA","30308",0,0,2,-1,NA,NA,NA,-1,-1,-1,-1,-1,-1,"",23,1,"",150000,-1,-1,-1,-1,NA,-1,-1,-1,NA
"2655","AT-SH-0501-1","AT007",6,"3777 Peachtree Rd",NA,"1625","Atlanta","GA","",0,1,2,4,NA,NA,NA,2,3,3,4,3,0,"",23,1,"",149900,-1,0,0,0,NA,0,0,0,NA
"2656","AT-SH-0501-1","AT007",7,"3777 Peachtree Rd",NA,"1734","Atlanta","GA","",0,1,2,4,NA,NA,NA,2,3,3,4,3,0,"",23,1,"",150000,-1,0,0,0,NA,0,0,0,NA
"2657","AT-SH-0501-1","AT007",8,"3101 Howell Mill Rd",NA,"105","Atlanta","GA","30327",1,1,2,4,NA,NA,NA,1,1,3,4,3,0,"",23,1,"",2e+05,-1,0,0,0,NA,0,0,0,NA
"2658","AT-SH-0501-1","AT007",9,"3101 Howell Mill Rd",NA,"305","Atlanta","GA","30327",0,1,2,4,NA,NA,NA,1,1,3,4,3,0,"",23,1,"",2e+05,-1,0,0,0,NA,0,0,0,NA
"2659","AT-SH-0501-1","AT007",10,"3101 Howell Mill Rd",NA,"306","Atlanta","GA","30327",0,1,2,4,NA,NA,NA,1,1,3,4,3,0,"",23,1,"",2e+05,-1,0,0,0,NA,0,0,0,NA
"2660","AT-SH-0601-1","AT064",1,"314 Carlyle Park Dr NE",NA,"0","Atlanta","GA","30307",1,1,2,3,NA,NA,NA,3,3,3,4,3,0,"",23,1,"",165500,-1,0,0,0,NA,0,0,0,NA
"2661","AT-SH-0601-1","AT064",2,"1908 Mallard St NW",NA,"","Atlanta","GA","30318",0,1,3,1,NA,NA,NA,1,1,1,1,3,0,"",23,1,"",150000,-1,0,0,0,NA,0,0,0,NA
"2662","AT-SH-0601-1","AT064",3,"2399 Paul Ave NW",NA,"","Atlanta","GA","30318",0,1,3,1,NA,NA,NA,2,3,3,4,3,0,"",23,1,"",149900,-1,0,0,0,NA,0,0,0,NA
"2663","AT-SH-0601-1","AT064",4,"2483 Edwards Drive",NA,"","Atlanta","GA","30318",0,1,2,4,NA,NA,NA,3,3,3,1,3,0,"",23,1,"",159900,-1,0,0,0,NA,0,0,0,NA
"2664","AT-SH-0601-1","AT064",5,"1583 Drew Drive",NA,"","Atlanta","GA","30316",0,1,3,1,NA,NA,NA,1,3,3,4,3,0,"",23,1,"",170000,-1,0,0,0,NA,0,0,0,NA
"2665","AT-SH-0603-1","AT044",1,"1853 Ravenwood Way",NA,"1","Atlanta","GA","30329",1,0,3,1,NA,NA,NA,-1,-1,-1,-1,-1,-1,"",11,-1,"",249000,-1,-1,-1,-1,NA,-1,-1,-1,NA
"2666","AT-SH-0603-1","AT044",2,"4767 Cambridge Drive",NA,"","Dunwoody","GA","30338",0,0,3,1,NA,NA,NA,3,1,1,4,3,0,"",11,1,"",264900,-1,-1,-1,-1,NA,-1,-1,-1,NA
"2667","AT-SH-0606-1","AT041",1,"141 mill pond crossing",NA,"","carollton","GA","30116",1,1,2,1,NA,NA,NA,1,3,1,3,3,0,"",13,1,"",105000,-1,0,0,0,NA,0,0,0,NA
"2668","AT-SH-0606-1","AT041",2,"149 autumn glenn drive",NA,"","carollton","GA","30117",0,1,3,1,NA,NA,NA,1,3,3,4,3,0,"",13,1,"",138900,-1,0,0,0,NA,0,0,0,NA
"2669","AT-SH-0606-1","AT041",3,"138 autumn glenn drive",NA,"","carrollton","GA","30117",0,1,3,1,NA,NA,NA,3,3,3,4,3,0,"",13,1,"",115900,-1,0,0,0,NA,0,0,0,NA
"2670","AT-SH-0606-1","AT041",4,"138 autumn glenn drive",NA,"","carrollton","GA","30117",0,1,3,1,NA,NA,NA,3,3,3,4,3,0,"",13,0,"",115900,1,0,0,0,NA,0,0,0,NA
"2671","AT-SH-0606-1","AT041",5,"171 alvin drive",NA,"","carrollton","GA","30117",0,1,3,1,NA,NA,NA,1,3,3,1,3,0,"",13,1,"",111900,-1,0,1,0,NA,0,0,0,NA
"2672","AT-SH-0606-1","AT041",6,"150 AUTUMN GLENN DRIVE",NA,"","CARROLLTON","GA","30117",0,0,3,1,NA,NA,NA,3,3,3,4,3,0,"",13,1,"",119900,-1,-1,-1,-1,NA,-1,-1,-1,NA
"2673","AT-SH-0609-1","AT059",1,"5300 Peachtree Road",NA,"","Chambless","GA","30341",1,1,2,4,NA,NA,NA,3,3,3,4,1,0,"",11,1,"",101900,-1,0,0,0,NA,0,0,0,NA
"2674","AT-SH-0801-1","AT021",1,"555 Moon Place Road",NA,"","Lawrenceville","GA","30044",0,0,4,1,NA,NA,NA,3,1,1,1,1,0,"",11,1,"",129900,-1,-1,-1,-1,NA,-1,-1,-1,NA
"2675","AT-SH-0802-1","AT049",1,"281 Powers Place",NA,"","Marietta","GA","30067",0,0,3,1,NA,NA,NA,3,3,1,4,3,0,"",21,1,"",389000,-1,-1,-1,-1,NA,-1,-1,-1,NA
"2676","AT-SH-0802-1","AT049",2,"1275 Riversound Drive",NA,"","Marietta","GA","30068",0,0,4,1,NA,NA,NA,3,3,1,4,3,0,"",21,1,"",375000,-1,-1,-1,-1,NA,-1,-1,-1,NA
"2677","AT-SH-0802-1","AT049",3,"1413 Grovehurst Drive",NA,"","Marietta","GA","30062",0,0,4,1,NA,NA,NA,3,3,1,4,3,0,"",21,1,"",350000,-1,-1,-1,-1,NA,-1,-1,-1,NA
"2678","AT-SH-0802-1","AT049",4,"2065 Brockton Close",NA,"","Marietta","GA","30068",0,0,4,1,NA,NA,NA,3,3,1,4,3,0,"",21,1,"",335000,-1,-1,-1,-1,NA,-1,-1,-1,NA
"2679","AT-SH-0802-1","AT049",5,"1777 8th St",NA,"","Atlanta","GA","30303",1,0,3,1,NA,NA,NA,3,3,2,4,3,0,"",21,1,"",359000,-1,-1,-1,-1,NA,-1,-1,-1,NA
"2680","AT-SH-0901-1","AT021",1,"1083 Tilliewood Trail",NA,"","Marietta","GA","30062",0,1,5,1,NA,NA,NA,3,3,1,1,1,0,"",11,1,"",167500,-1,0,0,0,NA,0,0,0,NA
"2681","AT-SH-0901-1","AT021",2,"5019 Rodrick Trace",NA,"","Marietta","GA","30066",0,1,3,1,NA,NA,NA,3,3,1,1,1,0,"",11,1,"",159900,-1,0,0,0,NA,0,0,0,NA
"2682","AT-SH-0901-1","AT021",3,"1861 Falcon Wood Drive",NA,"","Marietta","GA","30068",1,1,3,1,NA,NA,NA,3,3,1,1,1,0,"",11,1,"",162800,-1,0,0,0,NA,0,0,0,NA
"2683","AT-SH-0901-1","AT021",4,"4067 Keheley Glen Drive",NA,"","Marietta","GA","30066",0,0,3,1,NA,NA,NA,-1,-1,-1,-1,-1,-1,"",11,-1,"",165000,-1,-1,-1,-1,NA,-1,-1,-1,NA
"2684","AT-SH-0901-1","AT064",1,"4217 hunters green way",NA,"","marietta","GA","30144",0,1,3,1,NA,NA,NA,3,3,3,4,3,0,"",23,1,"",169900,-1,0,0,0,NA,0,0,0,NA
"2685","AT-SH-0901-1","AT064",2,"3351 alexis court",NA,"","marietta","GA","30066",0,1,3,4,NA,NA,NA,3,3,3,4,3,0,"",23,1,"",169900,-1,0,0,0,NA,0,0,0,NA
"2686","AT-SH-0901-1","AT064",3,"1327 shadowwood trail",NA,"","marietta","GA","30066",0,1,3,4,NA,NA,NA,3,3,3,4,3,0,"",23,1,"",169900,-1,0,0,0,NA,0,0,0,NA
"2687","AT-SH-1001-1","AT054",1,"",NA,"","","-1","",-1,-1,NA,-1,NA,NA,NA,-1,-1,-1,-1,-1,-1,"",11,-1,"",NA,1,-1,-1,-1,NA,-1,-1,-1,NA
"2688","AT-SH-1001-1","AT054",2,"",NA,"","","-1","",-1,-1,NA,-1,NA,NA,NA,-1,-1,-1,-1,-1,-1,"",11,-1,"",NA,1,-1,-1,-1,NA,-1,-1,-1,NA
"2689","AT-SH-1001-1","AT054",3,"",NA,"","","-1","",-1,-1,NA,-1,NA,NA,NA,-1,-1,-1,-1,-1,-1,"",11,-1,"",NA,1,-1,-1,-1,NA,-1,-1,-1,NA
"2690","AT-SH-1102-1","AT046",1,"6935 River Island Circle",NA,"","Buford","GA","30518",1,1,4,1,NA,NA,NA,3,3,1,4,3,0,"",21,1,"",229000,-1,0,0,0,NA,0,0,0,NA
"2691","AT-SH-1102-1","AT046",2,"6855 River Island Circle",NA,"","Buford","GA","30518",1,1,4,1,NA,NA,NA,3,3,1,4,3,1,"",21,1,"",259900,-1,0,0,0,NA,0,0,0,NA
"2692","AT-SH-1102-1","AT063",1,"6935 river island circle",NA,"","buford","GA","30518",0,1,4,1,NA,NA,NA,1,1,3,4,1,0,"",13,1,"",249000,-1,0,0,0,NA,0,0,0,NA
"2693","AT-SH-1102-1","AT063",2,"6855 rivers island circle",NA,"","buford","GA","30518",1,1,4,1,NA,NA,NA,1,1,3,4,1,0,"",13,1,"",259000,-1,0,1,0,NA,1,0,0,NA
"2694","AT-SH-1104-1","AT007",1,"245 North Highland",NA,"319","Atlanta","GA","30307",0,1,1,4,NA,NA,NA,1,1,3,1,3,0,"",13,1,"",99000,-1,0,0,0,NA,0,0,0,NA
"2695","AT-SH-1104-1","AT007",2,"885 Glendale Terrace",NA,"c4","Atlanta","GA","30309",0,0,1,4,NA,NA,NA,1,1,3,4,3,0,"",13,1,"",94000,-1,0,0,0,NA,0,0,0,NA
"2696","AT-SH-1104-1","AT007",3,"245 North Highland",NA,"320","Atlanta","GA","30307",0,1,1,4,NA,NA,NA,1,1,3,1,3,0,"",13,1,"",99900,-1,0,0,0,NA,0,0,0,NA
"2697","AT-SH-1104-1","AT007",4,"71 Maddox Drive",NA,"E","Atlanta","GA","30309",1,1,1,4,NA,NA,NA,1,1,3,4,3,0,"",13,1,"",89900,-1,0,0,0,NA,0,0,0,NA
"2698","AT-SH-1202-1","AT046",1,"6855 River Island Circle",NA,"na","Buford","GA","30518",1,1,4,1,NA,NA,NA,3,3,1,4,3,0,"",21,1,"",259900,1,0,0,0,NA,0,0,0,NA
"2699","AT-SH-1202-1","AT046",2,"3935 River Island Circle",NA,"na","Atlanta","GA","30518",0,1,4,1,NA,NA,NA,3,3,1,4,3,0,"",21,1,"",229000,1,0,0,0,NA,0,0,0,NA
